object,split,label,image,mask
pcb3,train,normal,pcb3/Data/Images/Normal/0706.JPG,
pcb3,train,normal,pcb3/Data/Images/Normal/0623.JPG,
pcb3,train,normal,pcb3/Data/Images/Normal/0861.JPG,
pcb3,train,normal,pcb3/Data/Images/Normal/0315.JPG,
pcb3,train,normal,pcb3/Data/Images/Normal/0282.JPG,
pcb3,train,normal,pcb3/Data/Images/Normal/0323.JPG,
pcb3,train,normal,pcb3/Data/Images/Normal/0639.JPG,
pcb3,train,normal,pcb3/Data/Images/Normal/0112.JPG,
pcb3,train,normal,pcb3/Data/Images/Normal/0474.JPG,
pcb3,train,normal,pcb3/Data/Images/Normal/0346.JPG,
pcb3,train,normal,pcb3/Data/Images/Normal/0434.JPG,
pcb3,train,normal,pcb3/Data/Images/Normal/0380.JPG,
pcb3,train,normal,pcb3/Data/Images/Normal/0369.JPG,
pcb3,train,normal,pcb3/Data/Images/Normal/0802.JPG,
pcb3,train,normal,pcb3/Data/Images/Normal/0724.JPG,
pcb3,train,normal,pcb3/Data/Images/Normal/0385.JPG,
pcb3,train,normal,pcb3/Data/Images/Normal/0144.JPG,
pcb3,train,normal,pcb3/Data/Images/Normal/0608.JPG,
pcb3,train,normal,pcb3/Data/Images/Normal/0216.JPG,
pcb3,train,normal,pcb3/Data/Images/Normal/0284.JPG,
pcb3,train,normal,pcb3/Data/Images/Normal/0161.JPG,
pcb3,train,normal,pcb3/Data/Images/Normal/0827.JPG,
pcb3,train,normal,pcb3/Data/Images/Normal/0758.JPG,
pcb3,train,normal,pcb3/Data/Images/Normal/0922.JPG,
pcb3,train,normal,pcb3/Data/Images/Normal/0992.JPG,
pcb3,train,normal,pcb3/Data/Images/Normal/0113.JPG,
pcb3,train,normal,pcb3/Data/Images/Normal/0244.JPG,
pcb3,train,normal,pcb3/Data/Images/Normal/0226.JPG,
pcb3,train,normal,pcb3/Data/Images/Normal/0536.JPG,
pcb3,train,normal,pcb3/Data/Images/Normal/0646.JPG,
pcb3,train,normal,pcb3/Data/Images/Normal/0321.JPG,
pcb3,train,normal,pcb3/Data/Images/Normal/0495.JPG,
pcb3,train,normal,pcb3/Data/Images/Normal/0263.JPG,
pcb3,train,normal,pcb3/Data/Images/Normal/0022.JPG,
pcb3,train,normal,pcb3/Data/Images/Normal/0360.JPG,
pcb3,train,normal,pcb3/Data/Images/Normal/0777.JPG,
pcb3,train,normal,pcb3/Data/Images/Normal/0951.JPG,
pcb3,train,normal,pcb3/Data/Images/Normal/0396.JPG,
pcb3,train,normal,pcb3/Data/Images/Normal/0189.JPG,
pcb3,train,normal,pcb3/Data/Images/Normal/0126.JPG,
pcb3,train,normal,pcb3/Data/Images/Normal/0917.JPG,
pcb3,train,normal,pcb3/Data/Images/Normal/0235.JPG,
pcb3,train,normal,pcb3/Data/Images/Normal/0906.JPG,
pcb3,train,normal,pcb3/Data/Images/Normal/0866.JPG,
pcb3,train,normal,pcb3/Data/Images/Normal/0084.JPG,
pcb3,train,normal,pcb3/Data/Images/Normal/0229.JPG,
pcb3,train,normal,pcb3/Data/Images/Normal/0760.JPG,
pcb3,train,normal,pcb3/Data/Images/Normal/0555.JPG,
pcb3,train,normal,pcb3/Data/Images/Normal/0464.JPG,
pcb3,train,normal,pcb3/Data/Images/Normal/0698.JPG,
pcb3,train,normal,pcb3/Data/Images/Normal/0357.JPG,
pcb3,train,normal,pcb3/Data/Images/Normal/0652.JPG,
pcb3,train,normal,pcb3/Data/Images/Normal/0980.JPG,
pcb3,train,normal,pcb3/Data/Images/Normal/0435.JPG,
pcb3,train,normal,pcb3/Data/Images/Normal/0840.JPG,
pcb3,train,normal,pcb3/Data/Images/Normal/0160.JPG,
pcb3,train,normal,pcb3/Data/Images/Normal/0199.JPG,
pcb3,train,normal,pcb3/Data/Images/Normal/0618.JPG,
pcb3,train,normal,pcb3/Data/Images/Normal/0943.JPG,
pcb3,train,normal,pcb3/Data/Images/Normal/0031.JPG,
pcb3,train,normal,pcb3/Data/Images/Normal/0330.JPG,
pcb3,train,normal,pcb3/Data/Images/Normal/0180.JPG,
pcb3,train,normal,pcb3/Data/Images/Normal/0260.JPG,
pcb3,train,normal,pcb3/Data/Images/Normal/0453.JPG,
pcb3,train,normal,pcb3/Data/Images/Normal/0723.JPG,
pcb3,train,normal,pcb3/Data/Images/Normal/0818.JPG,
pcb3,train,normal,pcb3/Data/Images/Normal/0560.JPG,
pcb3,train,normal,pcb3/Data/Images/Normal/0191.JPG,
pcb3,train,normal,pcb3/Data/Images/Normal/0379.JPG,
pcb3,train,normal,pcb3/Data/Images/Normal/0115.JPG,
pcb3,train,normal,pcb3/Data/Images/Normal/0106.JPG,
pcb3,train,normal,pcb3/Data/Images/Normal/0876.JPG,
pcb3,train,normal,pcb3/Data/Images/Normal/0287.JPG,
pcb3,train,normal,pcb3/Data/Images/Normal/0572.JPG,
pcb3,train,normal,pcb3/Data/Images/Normal/0280.JPG,
pcb3,train,normal,pcb3/Data/Images/Normal/0367.JPG,
pcb3,train,normal,pcb3/Data/Images/Normal/0846.JPG,
pcb3,train,normal,pcb3/Data/Images/Normal/0428.JPG,
pcb3,train,normal,pcb3/Data/Images/Normal/0080.JPG,
pcb3,train,normal,pcb3/Data/Images/Normal/0817.JPG,
pcb3,train,normal,pcb3/Data/Images/Normal/0956.JPG,
pcb3,train,normal,pcb3/Data/Images/Normal/0749.JPG,
pcb3,train,normal,pcb3/Data/Images/Normal/0632.JPG,
pcb3,train,normal,pcb3/Data/Images/Normal/0062.JPG,
pcb3,train,normal,pcb3/Data/Images/Normal/0240.JPG,
pcb3,train,normal,pcb3/Data/Images/Normal/0792.JPG,
pcb3,train,normal,pcb3/Data/Images/Normal/0179.JPG,
pcb3,train,normal,pcb3/Data/Images/Normal/0288.JPG,
pcb3,train,normal,pcb3/Data/Images/Normal/0658.JPG,
pcb3,train,normal,pcb3/Data/Images/Normal/0695.JPG,
pcb3,train,normal,pcb3/Data/Images/Normal/0600.JPG,
pcb3,train,normal,pcb3/Data/Images/Normal/0872.JPG,
pcb3,train,normal,pcb3/Data/Images/Normal/0973.JPG,
pcb3,train,normal,pcb3/Data/Images/Normal/0324.JPG,
pcb3,train,normal,pcb3/Data/Images/Normal/0152.JPG,
pcb3,train,normal,pcb3/Data/Images/Normal/0971.JPG,
pcb3,train,normal,pcb3/Data/Images/Normal/0790.JPG,
pcb3,test,normal,pcb3/Data/Images/Normal/0107.JPG,
pcb3,test,normal,pcb3/Data/Images/Normal/0484.JPG,
pcb3,test,normal,pcb3/Data/Images/Normal/0690.JPG,
pcb3,test,normal,pcb3/Data/Images/Normal/0303.JPG,
pcb3,test,normal,pcb3/Data/Images/Normal/0237.JPG,
pcb3,test,normal,pcb3/Data/Images/Normal/0394.JPG,
pcb3,test,normal,pcb3/Data/Images/Normal/0214.JPG,
pcb3,test,normal,pcb3/Data/Images/Normal/0991.JPG,
pcb3,test,normal,pcb3/Data/Images/Normal/0657.JPG,
pcb3,test,normal,pcb3/Data/Images/Normal/0377.JPG,
pcb3,test,normal,pcb3/Data/Images/Normal/0659.JPG,
pcb3,test,normal,pcb3/Data/Images/Normal/0514.JPG,
pcb3,test,normal,pcb3/Data/Images/Normal/0617.JPG,
pcb3,test,normal,pcb3/Data/Images/Normal/0725.JPG,
pcb3,test,normal,pcb3/Data/Images/Normal/0172.JPG,
pcb3,test,normal,pcb3/Data/Images/Normal/1002.JPG,
pcb3,test,normal,pcb3/Data/Images/Normal/0483.JPG,
pcb3,test,normal,pcb3/Data/Images/Normal/0654.JPG,
pcb3,test,normal,pcb3/Data/Images/Normal/0400.JPG,
pcb3,test,normal,pcb3/Data/Images/Normal/0469.JPG,
pcb3,test,normal,pcb3/Data/Images/Normal/0525.JPG,
pcb3,test,normal,pcb3/Data/Images/Normal/0170.JPG,
pcb3,test,normal,pcb3/Data/Images/Normal/0631.JPG,
pcb3,test,normal,pcb3/Data/Images/Normal/0685.JPG,
pcb3,test,normal,pcb3/Data/Images/Normal/0320.JPG,
pcb3,test,normal,pcb3/Data/Images/Normal/0869.JPG,
pcb3,test,normal,pcb3/Data/Images/Normal/0423.JPG,
pcb3,test,normal,pcb3/Data/Images/Normal/0417.JPG,
pcb3,test,normal,pcb3/Data/Images/Normal/0751.JPG,
pcb3,test,normal,pcb3/Data/Images/Normal/0764.JPG,
pcb3,test,normal,pcb3/Data/Images/Normal/0972.JPG,
pcb3,test,normal,pcb3/Data/Images/Normal/0730.JPG,
pcb3,test,normal,pcb3/Data/Images/Normal/0306.JPG,
pcb3,test,normal,pcb3/Data/Images/Normal/0011.JPG,
pcb3,test,normal,pcb3/Data/Images/Normal/0215.JPG,
pcb3,test,normal,pcb3/Data/Images/Normal/0159.JPG,
pcb3,test,normal,pcb3/Data/Images/Normal/0629.JPG,
pcb3,test,normal,pcb3/Data/Images/Normal/0694.JPG,
pcb3,test,normal,pcb3/Data/Images/Normal/0518.JPG,
pcb3,test,normal,pcb3/Data/Images/Normal/0940.JPG,
pcb3,test,normal,pcb3/Data/Images/Normal/0026.JPG,
pcb3,test,normal,pcb3/Data/Images/Normal/0844.JPG,
pcb3,test,normal,pcb3/Data/Images/Normal/0958.JPG,
pcb3,test,normal,pcb3/Data/Images/Normal/0900.JPG,
pcb3,test,normal,pcb3/Data/Images/Normal/0402.JPG,
pcb3,test,normal,pcb3/Data/Images/Normal/0621.JPG,
pcb3,test,normal,pcb3/Data/Images/Normal/0294.JPG,
pcb3,test,normal,pcb3/Data/Images/Normal/0016.JPG,
pcb3,test,normal,pcb3/Data/Images/Normal/0046.JPG,
pcb3,test,normal,pcb3/Data/Images/Normal/0705.JPG,
pcb3,test,normal,pcb3/Data/Images/Normal/0208.JPG,
pcb3,test,normal,pcb3/Data/Images/Normal/0674.JPG,
pcb3,test,normal,pcb3/Data/Images/Normal/0427.JPG,
pcb3,test,normal,pcb3/Data/Images/Normal/0552.JPG,
pcb3,test,normal,pcb3/Data/Images/Normal/0804.JPG,
pcb3,test,normal,pcb3/Data/Images/Normal/0333.JPG,
pcb3,test,normal,pcb3/Data/Images/Normal/0027.JPG,
pcb3,test,normal,pcb3/Data/Images/Normal/0100.JPG,
pcb3,test,normal,pcb3/Data/Images/Normal/0800.JPG,
pcb3,test,normal,pcb3/Data/Images/Normal/0923.JPG,
pcb3,test,normal,pcb3/Data/Images/Normal/0755.JPG,
pcb3,test,normal,pcb3/Data/Images/Normal/0013.JPG,
pcb3,test,normal,pcb3/Data/Images/Normal/0297.JPG,
pcb3,test,normal,pcb3/Data/Images/Normal/0768.JPG,
pcb3,test,normal,pcb3/Data/Images/Normal/0457.JPG,
pcb3,test,normal,pcb3/Data/Images/Normal/0520.JPG,
pcb3,test,normal,pcb3/Data/Images/Normal/0952.JPG,
pcb3,test,normal,pcb3/Data/Images/Normal/0871.JPG,
pcb3,test,normal,pcb3/Data/Images/Normal/0811.JPG,
pcb3,test,normal,pcb3/Data/Images/Normal/0174.JPG,
pcb3,test,normal,pcb3/Data/Images/Normal/0648.JPG,
pcb3,test,normal,pcb3/Data/Images/Normal/0261.JPG,
pcb3,test,normal,pcb3/Data/Images/Normal/0784.JPG,
pcb3,test,normal,pcb3/Data/Images/Normal/0977.JPG,
pcb3,test,normal,pcb3/Data/Images/Normal/0935.JPG,
pcb3,test,normal,pcb3/Data/Images/Normal/0286.JPG,
pcb3,test,normal,pcb3/Data/Images/Normal/0779.JPG,
pcb3,test,normal,pcb3/Data/Images/Normal/0363.JPG,
pcb3,test,normal,pcb3/Data/Images/Normal/0619.JPG,
pcb3,test,normal,pcb3/Data/Images/Normal/0024.JPG,
pcb3,test,normal,pcb3/Data/Images/Normal/0735.JPG,
pcb3,test,normal,pcb3/Data/Images/Normal/0688.JPG,
pcb3,test,normal,pcb3/Data/Images/Normal/0796.JPG,
pcb3,test,normal,pcb3/Data/Images/Normal/0178.JPG,
pcb3,test,normal,pcb3/Data/Images/Normal/0797.JPG,
pcb3,test,normal,pcb3/Data/Images/Normal/0920.JPG,
pcb3,test,normal,pcb3/Data/Images/Normal/0479.JPG,
pcb3,test,normal,pcb3/Data/Images/Normal/0684.JPG,
pcb3,test,normal,pcb3/Data/Images/Normal/0739.JPG,
pcb3,test,normal,pcb3/Data/Images/Normal/0569.JPG,
pcb3,test,normal,pcb3/Data/Images/Normal/0196.JPG,
pcb3,test,normal,pcb3/Data/Images/Normal/0892.JPG,
pcb3,test,normal,pcb3/Data/Images/Normal/0964.JPG,
pcb3,test,normal,pcb3/Data/Images/Normal/0187.JPG,
pcb3,test,normal,pcb3/Data/Images/Normal/0488.JPG,
pcb3,test,normal,pcb3/Data/Images/Normal/0994.JPG,
pcb3,test,normal,pcb3/Data/Images/Normal/0545.JPG,
pcb3,test,normal,pcb3/Data/Images/Normal/0615.JPG,
pcb3,test,normal,pcb3/Data/Images/Normal/0974.JPG,
pcb3,test,normal,pcb3/Data/Images/Normal/0490.JPG,
pcb3,test,normal,pcb3/Data/Images/Normal/0168.JPG,
pcb3,test,anomaly,pcb3/Data/Images/Anomaly/000.JPG,pcb3/Data/Masks/Anomaly/000.png
pcb3,test,anomaly,pcb3/Data/Images/Anomaly/001.JPG,pcb3/Data/Masks/Anomaly/001.png
pcb3,test,anomaly,pcb3/Data/Images/Anomaly/002.JPG,pcb3/Data/Masks/Anomaly/002.png
pcb3,test,anomaly,pcb3/Data/Images/Anomaly/003.JPG,pcb3/Data/Masks/Anomaly/003.png
pcb3,test,anomaly,pcb3/Data/Images/Anomaly/004.JPG,pcb3/Data/Masks/Anomaly/004.png
pcb3,test,anomaly,pcb3/Data/Images/Anomaly/005.JPG,pcb3/Data/Masks/Anomaly/005.png
pcb3,test,anomaly,pcb3/Data/Images/Anomaly/006.JPG,pcb3/Data/Masks/Anomaly/006.png
pcb3,test,anomaly,pcb3/Data/Images/Anomaly/007.JPG,pcb3/Data/Masks/Anomaly/007.png
pcb3,test,anomaly,pcb3/Data/Images/Anomaly/008.JPG,pcb3/Data/Masks/Anomaly/008.png
pcb3,test,anomaly,pcb3/Data/Images/Anomaly/009.JPG,pcb3/Data/Masks/Anomaly/009.png
pcb3,test,anomaly,pcb3/Data/Images/Anomaly/010.JPG,pcb3/Data/Masks/Anomaly/010.png
pcb3,test,anomaly,pcb3/Data/Images/Anomaly/011.JPG,pcb3/Data/Masks/Anomaly/011.png
pcb3,test,anomaly,pcb3/Data/Images/Anomaly/012.JPG,pcb3/Data/Masks/Anomaly/012.png
pcb3,test,anomaly,pcb3/Data/Images/Anomaly/013.JPG,pcb3/Data/Masks/Anomaly/013.png
pcb3,test,anomaly,pcb3/Data/Images/Anomaly/014.JPG,pcb3/Data/Masks/Anomaly/014.png
pcb3,test,anomaly,pcb3/Data/Images/Anomaly/015.JPG,pcb3/Data/Masks/Anomaly/015.png
pcb3,test,anomaly,pcb3/Data/Images/Anomaly/016.JPG,pcb3/Data/Masks/Anomaly/016.png
pcb3,test,anomaly,pcb3/Data/Images/Anomaly/017.JPG,pcb3/Data/Masks/Anomaly/017.png
pcb3,test,anomaly,pcb3/Data/Images/Anomaly/018.JPG,pcb3/Data/Masks/Anomaly/018.png
pcb3,test,anomaly,pcb3/Data/Images/Anomaly/019.JPG,pcb3/Data/Masks/Anomaly/019.png
pcb3,test,anomaly,pcb3/Data/Images/Anomaly/020.JPG,pcb3/Data/Masks/Anomaly/020.png
pcb3,test,anomaly,pcb3/Data/Images/Anomaly/021.JPG,pcb3/Data/Masks/Anomaly/021.png
pcb3,test,anomaly,pcb3/Data/Images/Anomaly/022.JPG,pcb3/Data/Masks/Anomaly/022.png
pcb3,test,anomaly,pcb3/Data/Images/Anomaly/023.JPG,pcb3/Data/Masks/Anomaly/023.png
pcb3,test,anomaly,pcb3/Data/Images/Anomaly/024.JPG,pcb3/Data/Masks/Anomaly/024.png
pcb3,test,anomaly,pcb3/Data/Images/Anomaly/025.JPG,pcb3/Data/Masks/Anomaly/025.png
pcb3,test,anomaly,pcb3/Data/Images/Anomaly/026.JPG,pcb3/Data/Masks/Anomaly/026.png
pcb3,test,anomaly,pcb3/Data/Images/Anomaly/027.JPG,pcb3/Data/Masks/Anomaly/027.png
pcb3,test,anomaly,pcb3/Data/Images/Anomaly/028.JPG,pcb3/Data/Masks/Anomaly/028.png
pcb3,test,anomaly,pcb3/Data/Images/Anomaly/029.JPG,pcb3/Data/Masks/Anomaly/029.png
pcb3,test,anomaly,pcb3/Data/Images/Anomaly/030.JPG,pcb3/Data/Masks/Anomaly/030.png
pcb3,test,anomaly,pcb3/Data/Images/Anomaly/031.JPG,pcb3/Data/Masks/Anomaly/031.png
pcb3,test,anomaly,pcb3/Data/Images/Anomaly/032.JPG,pcb3/Data/Masks/Anomaly/032.png
pcb3,test,anomaly,pcb3/Data/Images/Anomaly/033.JPG,pcb3/Data/Masks/Anomaly/033.png
pcb3,test,anomaly,pcb3/Data/Images/Anomaly/034.JPG,pcb3/Data/Masks/Anomaly/034.png
pcb3,test,anomaly,pcb3/Data/Images/Anomaly/035.JPG,pcb3/Data/Masks/Anomaly/035.png
pcb3,test,anomaly,pcb3/Data/Images/Anomaly/036.JPG,pcb3/Data/Masks/Anomaly/036.png
pcb3,test,anomaly,pcb3/Data/Images/Anomaly/037.JPG,pcb3/Data/Masks/Anomaly/037.png
pcb3,test,anomaly,pcb3/Data/Images/Anomaly/038.JPG,pcb3/Data/Masks/Anomaly/038.png
pcb3,test,anomaly,pcb3/Data/Images/Anomaly/039.JPG,pcb3/Data/Masks/Anomaly/039.png
pcb3,test,anomaly,pcb3/Data/Images/Anomaly/040.JPG,pcb3/Data/Masks/Anomaly/040.png
pcb3,test,anomaly,pcb3/Data/Images/Anomaly/041.JPG,pcb3/Data/Masks/Anomaly/041.png
pcb3,test,anomaly,pcb3/Data/Images/Anomaly/042.JPG,pcb3/Data/Masks/Anomaly/042.png
pcb3,test,anomaly,pcb3/Data/Images/Anomaly/043.JPG,pcb3/Data/Masks/Anomaly/043.png
pcb3,test,anomaly,pcb3/Data/Images/Anomaly/044.JPG,pcb3/Data/Masks/Anomaly/044.png
pcb3,test,anomaly,pcb3/Data/Images/Anomaly/045.JPG,pcb3/Data/Masks/Anomaly/045.png
pcb3,test,anomaly,pcb3/Data/Images/Anomaly/046.JPG,pcb3/Data/Masks/Anomaly/046.png
pcb3,test,anomaly,pcb3/Data/Images/Anomaly/047.JPG,pcb3/Data/Masks/Anomaly/047.png
pcb3,test,anomaly,pcb3/Data/Images/Anomaly/048.JPG,pcb3/Data/Masks/Anomaly/048.png
pcb3,test,anomaly,pcb3/Data/Images/Anomaly/049.JPG,pcb3/Data/Masks/Anomaly/049.png
pcb3,test,anomaly,pcb3/Data/Images/Anomaly/050.JPG,pcb3/Data/Masks/Anomaly/050.png
pcb3,test,anomaly,pcb3/Data/Images/Anomaly/051.JPG,pcb3/Data/Masks/Anomaly/051.png
pcb3,test,anomaly,pcb3/Data/Images/Anomaly/052.JPG,pcb3/Data/Masks/Anomaly/052.png
pcb3,test,anomaly,pcb3/Data/Images/Anomaly/053.JPG,pcb3/Data/Masks/Anomaly/053.png
pcb3,test,anomaly,pcb3/Data/Images/Anomaly/054.JPG,pcb3/Data/Masks/Anomaly/054.png
pcb3,test,anomaly,pcb3/Data/Images/Anomaly/055.JPG,pcb3/Data/Masks/Anomaly/055.png
pcb3,test,anomaly,pcb3/Data/Images/Anomaly/056.JPG,pcb3/Data/Masks/Anomaly/056.png
pcb3,test,anomaly,pcb3/Data/Images/Anomaly/057.JPG,pcb3/Data/Masks/Anomaly/057.png
pcb3,test,anomaly,pcb3/Data/Images/Anomaly/058.JPG,pcb3/Data/Masks/Anomaly/058.png
pcb3,test,anomaly,pcb3/Data/Images/Anomaly/059.JPG,pcb3/Data/Masks/Anomaly/059.png
pcb3,test,anomaly,pcb3/Data/Images/Anomaly/060.JPG,pcb3/Data/Masks/Anomaly/060.png
pcb3,test,anomaly,pcb3/Data/Images/Anomaly/061.JPG,pcb3/Data/Masks/Anomaly/061.png
pcb3,test,anomaly,pcb3/Data/Images/Anomaly/062.JPG,pcb3/Data/Masks/Anomaly/062.png
pcb3,test,anomaly,pcb3/Data/Images/Anomaly/063.JPG,pcb3/Data/Masks/Anomaly/063.png
pcb3,test,anomaly,pcb3/Data/Images/Anomaly/064.JPG,pcb3/Data/Masks/Anomaly/064.png
pcb3,test,anomaly,pcb3/Data/Images/Anomaly/065.JPG,pcb3/Data/Masks/Anomaly/065.png
pcb3,test,anomaly,pcb3/Data/Images/Anomaly/066.JPG,pcb3/Data/Masks/Anomaly/066.png
pcb3,test,anomaly,pcb3/Data/Images/Anomaly/067.JPG,pcb3/Data/Masks/Anomaly/067.png
pcb3,test,anomaly,pcb3/Data/Images/Anomaly/068.JPG,pcb3/Data/Masks/Anomaly/068.png
pcb3,test,anomaly,pcb3/Data/Images/Anomaly/069.JPG,pcb3/Data/Masks/Anomaly/069.png
pcb3,test,anomaly,pcb3/Data/Images/Anomaly/070.JPG,pcb3/Data/Masks/Anomaly/070.png
pcb3,test,anomaly,pcb3/Data/Images/Anomaly/071.JPG,pcb3/Data/Masks/Anomaly/071.png
pcb3,test,anomaly,pcb3/Data/Images/Anomaly/072.JPG,pcb3/Data/Masks/Anomaly/072.png
pcb3,test,anomaly,pcb3/Data/Images/Anomaly/073.JPG,pcb3/Data/Masks/Anomaly/073.png
pcb3,test,anomaly,pcb3/Data/Images/Anomaly/074.JPG,pcb3/Data/Masks/Anomaly/074.png
pcb3,test,anomaly,pcb3/Data/Images/Anomaly/075.JPG,pcb3/Data/Masks/Anomaly/075.png
pcb3,test,anomaly,pcb3/Data/Images/Anomaly/076.JPG,pcb3/Data/Masks/Anomaly/076.png
pcb3,test,anomaly,pcb3/Data/Images/Anomaly/077.JPG,pcb3/Data/Masks/Anomaly/077.png
pcb3,test,anomaly,pcb3/Data/Images/Anomaly/078.JPG,pcb3/Data/Masks/Anomaly/078.png
pcb3,test,anomaly,pcb3/Data/Images/Anomaly/079.JPG,pcb3/Data/Masks/Anomaly/079.png
pcb3,test,anomaly,pcb3/Data/Images/Anomaly/080.JPG,pcb3/Data/Masks/Anomaly/080.png
pcb3,test,anomaly,pcb3/Data/Images/Anomaly/081.JPG,pcb3/Data/Masks/Anomaly/081.png
pcb3,test,anomaly,pcb3/Data/Images/Anomaly/082.JPG,pcb3/Data/Masks/Anomaly/082.png
pcb3,test,anomaly,pcb3/Data/Images/Anomaly/083.JPG,pcb3/Data/Masks/Anomaly/083.png
pcb3,test,anomaly,pcb3/Data/Images/Anomaly/084.JPG,pcb3/Data/Masks/Anomaly/084.png
pcb3,test,anomaly,pcb3/Data/Images/Anomaly/085.JPG,pcb3/Data/Masks/Anomaly/085.png
pcb3,test,anomaly,pcb3/Data/Images/Anomaly/086.JPG,pcb3/Data/Masks/Anomaly/086.png
pcb3,test,anomaly,pcb3/Data/Images/Anomaly/087.JPG,pcb3/Data/Masks/Anomaly/087.png
pcb3,test,anomaly,pcb3/Data/Images/Anomaly/088.JPG,pcb3/Data/Masks/Anomaly/088.png
pcb3,test,anomaly,pcb3/Data/Images/Anomaly/089.JPG,pcb3/Data/Masks/Anomaly/089.png
pcb3,test,anomaly,pcb3/Data/Images/Anomaly/090.JPG,pcb3/Data/Masks/Anomaly/090.png
pcb3,test,anomaly,pcb3/Data/Images/Anomaly/091.JPG,pcb3/Data/Masks/Anomaly/091.png
pcb3,test,anomaly,pcb3/Data/Images/Anomaly/092.JPG,pcb3/Data/Masks/Anomaly/092.png
pcb3,test,anomaly,pcb3/Data/Images/Anomaly/093.JPG,pcb3/Data/Masks/Anomaly/093.png
pcb3,test,anomaly,pcb3/Data/Images/Anomaly/094.JPG,pcb3/Data/Masks/Anomaly/094.png
pcb3,test,anomaly,pcb3/Data/Images/Anomaly/095.JPG,pcb3/Data/Masks/Anomaly/095.png
pcb3,test,anomaly,pcb3/Data/Images/Anomaly/096.JPG,pcb3/Data/Masks/Anomaly/096.png
pcb3,test,anomaly,pcb3/Data/Images/Anomaly/097.JPG,pcb3/Data/Masks/Anomaly/097.png
pcb3,test,anomaly,pcb3/Data/Images/Anomaly/098.JPG,pcb3/Data/Masks/Anomaly/098.png
pcb3,test,anomaly,pcb3/Data/Images/Anomaly/099.JPG,pcb3/Data/Masks/Anomaly/099.png
pcb4,train,normal,pcb4/Data/Images/Normal/0499.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0165.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0650.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0154.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0713.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0083.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0067.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0341.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0524.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0141.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0656.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0736.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0576.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0885.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0941.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0594.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0712.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0234.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0074.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0538.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0327.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0090.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0693.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0502.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0466.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0809.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0778.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0298.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0928.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0121.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0863.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0521.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0934.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0388.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0644.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0508.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0492.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0931.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0130.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0268.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0190.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0018.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0522.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0956.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0799.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0134.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0001.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0819.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0673.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0537.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0262.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0887.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0636.JPG,
